track_id,direction_bin,direction_label,corridor_id,corridor_rank,point_count,length_m,displacement_m,duration_min,bearing_deg,keep,drop_reason
346,2,North,,,3,4266.01,4215.37,32.32,98.76,False,too_few_points
347,7,SouthEast,D07-C01,1.0,8,36995.86,32423.37,169.25,346.95,True,
348,3,NorthWest,,,3,10113.05,10045.01,68.3,141.15,False,too_few_points
349,3,NorthWest,D03-C01,1.0,4,21626.81,20353.7,167.77,157.47,True,
350,2,North,D02-C01,1.0,7,56570.75,55503.2,188.48,108.63,True,
351,1,NorthEast,D01-C02,2.0,5,16115.45,11168.94,80.3,74.17,True,
352,6,South,,,5,33060.45,31881.41,120.0,299.76,False,dbscan_noise
353,6,South,,,3,4008.39,3189.95,22.65,275.2,False,too_few_points
354,3,NorthWest,,,2,7636.3,7636.3,28.0,137.57,False,too_few_points
355,2,North,,,4,27535.35,27354.9,111.38,109.96,False,dbscan_noise
356,6,South,,,8,35270.35,34571.54,121.42,299.36,False,dbscan_noise
357,2,North,,,3,22855.5,22831.83,81.42,107.3,False,too_few_points
358,3,NorthWest,D03-C01,1.0,5,30947.34,28752.27,169.67,163.64,True,
359,7,SouthEast,,,3,2244.74,2120.35,28.93,358.15,False,too_few_points
360,7,SouthEast,D07-C01,1.0,6,35201.94,30851.12,167.63,346.22,True,
361,3,NorthWest,D03-C01,1.0,8,34636.28,29789.49,212.95,162.93,True,
362,0,East,,,2,1857.83,1857.83,44.07,15.54,False,too_few_points
363,4,West,,,2,394.9,394.9,23.05,180.97,False,too_few_points
364,4,West,,,3,1754.41,1491.83,23.42,224.05,False,too_few_points
365,2,North,D02-C02,2.0,7,38886.72,37566.25,227.5,123.33,True,
366,0,East,D00-C03,3.0,4,9970.39,9169.92,51.35,11.83,False,non_top_corridor
367,1,NorthEast,,,2,4337.96,4337.96,22.58,82.62,False,too_few_points
368,4,West,D04-C01,1.0,4,17040.57,11741.35,139.32,215.24,True,
369,7,SouthEast,,,3,14074.21,14048.57,77.75,355.67,False,too_few_points
370,7,SouthEast,,,3,6911.96,6859.7,38.5,337.85,False,too_few_points
371,7,SouthEast,,,2,1953.72,1953.72,9.0,316.08,False,too_few_points
372,1,NorthEast,,,2,218.45,218.45,12.58,52.2,False,too_few_points
373,4,West,D04-C03,3.0,9,35390.0,14899.18,229.93,214.53,False,non_top_corridor
374,2,North,,,3,10423.45,10335.07,58.03,124.31,False,too_few_points
375,6,South,D06-C01,1.0,4,17428.53,16969.44,93.25,311.96,True,
376,7,SouthEast,D07-C01,1.0,7,17488.3,15089.25,118.43,328.04,True,
377,7,SouthEast,,,3,20404.05,20222.87,95.68,345.23,False,too_few_points
378,3,NorthWest,,,7,23689.83,17521.65,216.55,174.74,False,dbscan_noise
379,3,NorthWest,D03-C01,1.0,4,12541.8,11237.0,96.03,177.99,True,
380,7,SouthEast,,,3,19485.69,19333.76,110.95,345.72,False,too_few_points
381,5,SouthWest,D05-C01,1.0,13,54483.18,49165.35,67.67,252.3,True,
382,2,North,,,3,7586.04,7502.61,8.15,94.42,False,too_few_points
383,5,SouthWest,D05-C01,1.0,9,46424.57,42183.46,60.23,248.67,True,
384,1,NorthEast,,,4,12722.34,12657.74,14.3,89.66,False,dbscan_noise
385,6,South,D06-C01,1.0,6,24531.25,23976.73,44.27,304.93,True,
386,6,South,D06-C03,3.0,8,19007.85,17951.21,32.27,304.4,False,non_top_corridor
387,2,North,,,3,14558.19,14544.26,16.33,116.94,False,too_few_points
388,1,NorthEast,,,2,138.89,138.89,4.25,46.22,False,too_few_points
389,2,North,,,2,4.88,4.88,6.07,119.36,False,too_few_points
390,1,NorthEast,,,2,3.89,3.89,6.25,72.07,False,too_few_points
391,1,NorthEast,D01-C01,1.0,4,5630.07,5284.14,12.47,57.82,True,
392,1,NorthEast,,,2,1327.26,1327.26,12.35,55.07,False,too_few_points
393,5,SouthWest,,,2,4.82,4.82,6.05,265.93,False,too_few_points
394,2,North,,,2,3.26,3.26,6.02,105.21,False,too_few_points
395,2,North,,,9,31344.03,26560.17,234.45,106.25,False,dbscan_noise
396,5,SouthWest,D05-C01,1.0,4,16107.68,16032.87,87.82,269.71,True,
397,6,South,,,2,5395.33,5395.33,27.35,302.62,False,too_few_points
398,6,South,,,3,7356.94,7314.25,36.2,311.3,False,too_few_points
399,4,West,,,2,1503.0,1503.0,6.33,220.29,False,too_few_points
400,7,SouthEast,,,5,13663.4,530.64,37.23,333.25,False,too_short
401,1,NorthEast,,,2,6.3,6.3,2.55,55.27,False,too_few_points
402,4,West,,,2,1939.5,1939.5,6.67,222.6,False,too_few_points
403,3,NorthWest,,,3,7374.02,7273.37,41.33,158.35,False,too_few_points
404,3,NorthWest,,,3,7285.71,7201.08,33.17,158.48,False,too_few_points
405,6,South,,,9,57418.23,52520.96,304.15,279.99,False,dbscan_noise
406,1,NorthEast,,,8,57707.08,54145.82,298.43,77.11,False,dbscan_noise
407,7,SouthEast,,,3,6744.65,6587.97,24.2,337.86,False,too_few_points
408,7,SouthEast,,,2,6430.47,6430.47,25.4,338.8,False,too_few_points
409,2,North,D02-C01,1.0,8,57070.97,55881.03,194.48,109.27,True,
410,6,South,,,8,55860.55,49198.03,165.33,281.43,False,dbscan_noise
411,7,SouthEast,,,2,6727.37,6727.37,30.02,339.28,False,too_few_points
412,7,SouthEast,,,3,7492.24,7416.87,39.18,338.93,False,too_few_points
413,6,South,D06-C02,2.0,6,55442.69,53168.46,198.27,277.08,True,
414,6,South,,,2,2751.94,2751.94,42.82,276.42,False,too_few_points
415,7,SouthEast,,,2,14590.97,14590.97,67.32,350.65,False,too_few_points
416,3,NorthWest,,,3,7792.89,7698.86,38.65,158.92,False,too_few_points
417,5,SouthWest,,,4,15385.0,15280.97,38.67,255.04,False,dbscan_noise
418,6,South,,,7,21258.88,18025.93,105.52,304.73,False,dbscan_noise
419,2,North,,,7,18400.26,14924.77,137.08,125.38,False,dbscan_noise
420,6,South,,,4,6583.79,6470.53,33.02,314.95,False,dbscan_noise
421,7,SouthEast,,,3,6858.35,6821.09,24.87,337.9,False,too_few_points
422,7,SouthEast,,,3,6386.93,6318.67,23.83,338.05,False,too_few_points
423,2,North,D02-C01,1.0,8,57222.91,55882.03,228.67,109.55,True,
424,7,SouthEast,,,3,6833.26,6706.97,26.17,338.77,False,too_few_points
425,7,SouthEast,,,2,5621.48,5621.48,22.18,336.88,False,too_few_points
426,7,SouthEast,,,2,7319.45,7319.45,41.48,339.63,False,too_few_points
427,3,NorthWest,,,3,6929.62,6834.16,28.98,159.68,False,too_few_points
428,7,SouthEast,,,3,6858.09,6799.74,31.85,337.46,False,too_few_points
429,7,SouthEast,,,3,7078.15,7020.26,33.8,339.13,False,too_few_points
430,6,South,D06-C01,1.0,8,27680.54,22619.88,115.9,310.91,True,
431,6,South,,,8,32796.9,22086.26,158.3,295.02,False,dbscan_noise
432,2,North,D02-C01,1.0,7,54590.51,54068.67,256.97,107.36,True,
433,7,SouthEast,,,2,6445.48,6445.48,24.83,340.34,False,too_few_points
434,3,NorthWest,,,2,4074.6,4074.6,17.13,162.96,False,too_few_points
435,7,SouthEast,,,2,7121.53,7121.53,29.83,339.83,False,too_few_points
436,6,South,,,2,12982.02,12982.02,37.13,288.36,False,too_few_points
437,6,South,,,3,5791.89,5748.11,14.85,281.85,False,too_few_points
438,7,SouthEast,,,3,6804.65,6727.16,38.07,338.57,False,too_few_points
439,7,SouthEast,,,3,6858.64,6767.14,31.48,338.75,False,too_few_points
440,7,SouthEast,,,2,6315.74,6315.74,22.17,339.4,False,too_few_points
441,6,South,D06-C02,2.0,6,40694.59,40345.48,98.08,283.75,True,
442,7,SouthEast,,,3,6181.7,6138.08,21.85,337.65,False,too_few_points
443,2,North,D02-C01,1.0,5,44658.32,44402.06,224.08,105.85,True,
444,6,South,,,3,21023.13,20983.08,84.53,285.76,False,too_few_points
445,7,SouthEast,,,3,14345.85,14310.91,66.5,349.05,False,too_few_points
446,6,South,D06-C02,2.0,6,56458.42,55363.91,155.67,287.27,True,
447,2,North,,,3,13982.04,13904.66,73.12,102.66,False,too_few_points
448,2,North,,,6,17708.39,14084.93,82.07,125.56,False,dbscan_noise
449,6,South,,,2,4013.62,4013.62,15.28,294.95,False,too_few_points
450,6,South,,,8,49370.74,46443.41,164.82,300.21,False,dbscan_noise
451,2,North,D02-C01,1.0,6,57062.25,55771.86,191.82,109.14,True,
452,6,South,D06-C02,2.0,7,56480.27,55149.56,161.17,287.21,True,
453,6,South,,,15,70279.44,63603.84,293.25,307.94,False,dbscan_noise
454,2,North,D02-C01,1.0,6,54671.55,54398.75,167.65,105.8,True,
455,1,NorthEast,D01-C01,1.0,5,27986.22,17105.67,133.15,49.19,True,
456,2,North,,,2,12095.21,12095.21,38.63,110.09,False,too_few_points
457,6,South,D06-C02,2.0,8,41981.15,41011.21,85.95,277.67,True,
458,2,North,D02-C01,1.0,6,54929.77,54618.63,142.03,106.35,True,
459,6,South,D06-C02,2.0,5,32677.08,32421.36,67.1,284.55,True,
460,2,North,D02-C01,1.0,6,54898.59,54631.19,167.5,105.81,True,
461,7,SouthEast,,,2,6430.3,6430.3,28.22,339.26,False,too_few_points
462,2,North,D02-C01,1.0,7,57139.61,55916.8,167.47,109.37,True,
463,5,SouthWest,,,2,669.17,669.17,17.15,251.09,False,too_few_points
464,6,South,D06-C02,2.0,7,57180.63,55807.08,189.65,287.94,True,
465,2,North,D02-C01,1.0,7,57330.9,56121.19,192.15,109.31,True,
466,6,South,D06-C02,2.0,6,56569.11,55412.04,194.18,287.95,True,
467,1,NorthEast,D01-C05,5.0,5,55060.98,52685.87,241.43,87.29,False,non_top_corridor
468,6,South,,,2,4370.82,4370.82,27.0,304.09,False,too_few_points
469,5,SouthWest,,,5,21545.78,21018.05,86.15,266.11,False,dbscan_noise
470,7,SouthEast,,,2,1926.82,1926.82,12.0,338.87,False,too_few_points
471,1,NorthEast,,,3,5392.6,4647.92,42.55,85.12,False,too_few_points
472,2,North,,,4,11385.28,7450.24,90.22,120.51,False,dbscan_noise
473,6,South,,,2,2549.45,2549.45,9.52,306.84,False,too_few_points
474,6,South,,,2,5977.27,5977.27,19.68,288.77,False,too_few_points
475,6,South,,,7,21750.58,18134.09,86.07,304.84,False,dbscan_noise
476,6,South,,,5,24697.89,21645.82,119.78,297.47,False,dbscan_noise
477,2,North,,,4,13393.42,12952.27,49.65,119.84,False,dbscan_noise
478,2,North,D02-C01,1.0,6,54683.3,54415.5,196.83,106.0,True,
479,5,SouthWest,,,3,27589.23,27432.13,97.0,257.62,False,too_few_points
480,6,South,,,6,21001.72,17157.11,94.3,304.37,False,dbscan_noise
481,7,SouthEast,,,8,49407.8,42086.5,242.98,315.55,False,dbscan_noise
482,7,SouthEast,,,3,6634.01,6593.58,28.13,338.81,False,too_few_points
483,3,NorthWest,,,3,7235.28,7177.17,38.98,158.94,False,too_few_points
484,6,South,,,14,69987.47,59949.7,302.92,312.24,False,dbscan_noise
485,1,NorthEast,,,7,54922.71,50101.68,199.35,87.77,False,dbscan_noise
486,5,SouthWest,,,8,43715.42,39962.78,124.65,245.7,False,dbscan_noise
487,6,South,D06-C02,2.0,5,32398.97,32137.78,104.15,284.89,True,
488,6,South,,,2,2991.99,2991.99,6.07,290.85,False,too_few_points
489,6,South,,,2,1999.52,1999.52,8.53,270.35,False,too_few_points
490,6,South,,,3,3103.75,2846.97,10.27,279.23,False,too_few_points
491,6,South,,,2,4189.66,4189.66,8.27,302.2,False,too_few_points
492,5,SouthWest,,,2,1930.18,1930.18,9.2,259.72,False,too_few_points
493,6,South,,,3,4070.26,3935.93,8.15,302.04,False,too_few_points
494,6,South,,,3,2751.71,2609.78,10.38,272.97,False,too_few_points
495,6,South,,,3,5033.73,4932.51,8.18,307.41,False,too_few_points
496,6,South,,,3,2647.86,2427.21,8.75,273.17,False,too_few_points
497,6,South,,,2,1783.18,1783.18,4.1,296.27,False,too_few_points
498,6,South,D06-C03,3.0,4,6230.02,5632.06,14.72,301.57,False,non_top_corridor
499,6,South,,,4,3521.19,2258.65,16.8,285.69,False,too_short
500,6,South,,,2,5478.95,5478.95,10.37,313.18,False,too_few_points
501,5,SouthWest,,,2,1314.29,1314.29,8.4,245.47,False,too_few_points
502,2,North,D02-C01,1.0,6,55407.15,55101.84,195.83,106.47,True,
503,6,South,D06-C02,2.0,6,45390.86,45061.16,178.83,284.17,True,
504,6,South,D06-C02,2.0,7,56396.81,55148.65,161.02,287.42,True,
505,6,South,D06-C02,2.0,8,55565.74,54626.78,155.98,286.58,True,
506,6,South,D06-C02,2.0,8,54373.52,47568.82,266.57,299.54,True,
507,6,South,D06-C01,1.0,6,39677.81,38460.99,222.02,305.37,True,
508,3,NorthWest,,,3,7285.64,7217.41,47.15,159.02,False,too_few_points
509,7,SouthEast,,,6,31930.75,30698.64,127.02,355.37,False,dbscan_noise
510,2,North,D02-C01,1.0,8,56820.7,55664.27,203.63,108.73,True,
511,6,South,D06-C02,2.0,7,56389.95,55296.41,191.68,287.58,True,
512,2,North,D02-C01,1.0,7,57022.77,55837.23,214.02,109.27,True,
513,3,NorthWest,,,3,6987.68,6865.16,58.35,158.19,False,too_few_points
514,7,SouthEast,,,3,4940.46,4881.51,19.48,336.13,False,too_few_points
515,3,NorthWest,,,3,7153.17,7038.54,47.17,157.96,False,too_few_points
516,7,SouthEast,,,3,7117.54,7043.73,30.15,339.73,False,too_few_points
517,2,North,D02-C01,1.0,7,53414.96,51724.46,161.83,99.02,True,
518,6,South,D06-C02,2.0,7,55735.64,54831.91,144.5,287.62,True,
519,3,NorthWest,D03-C01,1.0,5,10127.74,8334.41,61.07,153.98,True,
520,0,East,,,13,52110.63,15026.89,209.55,22.18,False,dbscan_noise
521,3,NorthWest,,,3,2269.14,1773.51,9.43,179.64,False,too_few_points
522,1,NorthEast,,,5,16104.81,15500.57,22.97,50.96,False,dbscan_noise
523,5,SouthWest,,,2,831.22,831.22,6.1,236.81,False,too_few_points
524,1,NorthEast,,,4,22194.23,21600.49,30.77,48.08,False,dbscan_noise
525,6,South,,,2,141.79,141.79,4.5,305.63,False,too_few_points
526,1,NorthEast,,,3,12139.07,11842.62,18.47,57.15,False,too_few_points
527,2,North,,,2,2222.74,2222.74,10.43,133.72,False,too_few_points
528,2,North,,,2,274.36,274.36,4.17,123.48,False,too_few_points
529,4,West,,,3,1548.86,1179.54,8.8,195.28,False,too_few_points
530,1,NorthEast,,,2,5.76,5.76,4.48,84.89,False,too_few_points
531,4,West,,,3,1852.94,1404.88,8.45,188.47,False,too_few_points
532,5,SouthWest,,,2,2583.31,2583.31,4.05,264.35,False,too_few_points
533,5,SouthWest,,,4,7491.15,7214.19,8.17,245.22,False,dbscan_noise
534,3,NorthWest,,,4,5712.47,5310.16,12.43,153.23,False,dbscan_noise
535,1,NorthEast,,,6,21072.3,20451.99,26.68,49.05,False,dbscan_noise
536,6,South,D06-C02,2.0,7,56261.23,54910.19,151.17,287.46,True,
537,3,NorthWest,D03-C02,2.0,7,25013.81,14344.29,80.78,172.21,True,
538,3,NorthWest,D03-C02,2.0,11,29906.59,12404.6,109.67,164.26,True,
539,0,East,,,3,8639.41,8490.86,28.07,38.93,False,too_few_points
540,3,NorthWest,,,2,4266.74,4266.74,15.7,135.68,False,too_few_points
541,2,North,D02-C01,1.0,6,38092.37,37648.55,215.83,108.49,True,
542,5,SouthWest,,,5,54814.41,52886.89,251.33,268.68,False,dbscan_noise
543,6,South,D06-C02,2.0,6,44099.34,42947.18,114.5,287.2,True,
544,7,SouthEast,,,2,6784.73,6784.73,23.83,339.75,False,too_few_points
545,6,South,D06-C02,2.0,6,56702.07,55114.85,148.17,288.07,True,
546,6,South,D06-C02,2.0,6,56600.68,55220.18,145.33,287.64,True,
547,7,SouthEast,,,2,6935.64,6935.64,29.67,338.75,False,too_few_points
548,6,South,D06-C02,2.0,6,56283.75,55155.52,182.32,287.69,True,
549,6,South,D06-C02,2.0,8,54412.76,53149.98,126.38,280.26,True,
550,6,South,D06-C01,1.0,4,21336.24,21147.5,89.53,306.7,True,
551,2,North,,,2,10311.55,10311.55,33.57,123.21,False,too_few_points
552,3,NorthWest,,,3,7240.19,7169.84,37.0,158.58,False,too_few_points
553,7,SouthEast,,,3,7347.55,7311.17,35.4,338.31,False,too_few_points
554,2,North,D02-C01,1.0,7,51137.07,47815.76,172.37,97.05,True,
555,7,SouthEast,,,3,6805.83,6709.69,38.33,338.33,False,too_few_points
556,7,SouthEast,,,3,6430.57,6386.76,19.52,337.21,False,too_few_points
557,6,South,D06-C02,2.0,6,51492.77,50305.78,133.17,287.22,True,
558,7,SouthEast,,,2,6545.44,6545.44,24.18,339.13,False,too_few_points
559,2,North,D02-C01,1.0,7,55330.06,54475.53,192.35,108.17,True,
560,2,North,D02-C01,1.0,8,54471.54,53226.33,186.0,99.93,True,
561,6,South,D06-C02,2.0,5,39908.79,39549.74,97.5,285.13,True,
562,6,South,D06-C02,2.0,6,56231.96,55339.29,164.15,287.22,True,
563,3,NorthWest,,,2,1467.78,1467.78,7.0,161.61,False,too_few_points
564,6,South,D06-C02,2.0,7,56484.04,55246.08,187.15,287.73,True,
565,6,South,D06-C02,2.0,6,52996.09,52575.21,164.83,285.26,True,
566,7,SouthEast,,,2,1999.1,1999.1,6.9,327.85,False,too_few_points
567,3,NorthWest,,,3,7103.99,6997.22,35.97,158.0,False,too_few_points
568,6,South,D06-C02,2.0,7,56568.47,55240.92,186.02,287.84,True,
569,3,NorthWest,,,3,7311.73,7235.66,42.68,158.59,False,too_few_points
570,7,SouthEast,,,3,6814.91,6722.48,25.02,338.21,False,too_few_points
571,2,North,D02-C01,1.0,7,45009.52,43459.47,147.87,109.68,True,
572,2,North,,,2,10801.63,10801.63,34.47,108.93,False,too_few_points
573,2,North,D02-C01,1.0,8,57263.55,56054.24,247.0,109.29,True,
574,6,South,D06-C02,2.0,6,57203.18,55789.81,167.33,288.12,True,
575,2,North,D02-C01,1.0,8,56689.98,55541.25,178.32,108.96,True,
576,5,SouthWest,,,6,7800.9,4763.34,31.18,229.71,False,dbscan_noise
577,4,West,,,6,10888.98,5853.72,44.18,206.27,False,dbscan_noise
578,4,West,,,6,10595.04,5595.93,42.33,208.37,False,dbscan_noise
579,5,SouthWest,,,5,5866.41,3967.32,27.83,238.59,False,too_short
580,5,SouthWest,,,5,6961.18,4851.72,27.98,238.79,False,dbscan_noise
581,5,SouthWest,,,7,9026.23,4734.39,48.47,235.56,False,dbscan_noise
582,4,West,,,8,13392.22,6370.78,53.73,194.81,False,dbscan_noise
583,5,SouthWest,,,6,7223.28,4380.14,32.15,252.63,False,dbscan_noise
584,4,West,,,8,13088.06,6331.45,58.88,193.17,False,dbscan_noise
585,4,West,,,7,9990.27,5011.62,45.2,222.1,False,dbscan_noise
586,6,South,,,6,39234.56,33928.76,114.0,276.72,False,dbscan_noise
587,6,South,,,12,69985.58,59719.53,397.3,312.62,False,dbscan_noise
588,2,North,,,8,43297.79,42721.64,226.87,110.63,False,dbscan_noise
589,7,SouthEast,,,3,6825.52,6758.21,24.98,337.38,False,too_few_points
590,2,North,D02-C01,1.0,8,56823.97,55688.48,188.0,109.03,True,
591,2,North,D02-C01,1.0,9,63102.92,55971.66,272.8,118.03,True,
592,6,South,,,15,69426.74,59588.31,351.03,312.03,False,dbscan_noise
593,3,NorthWest,,,6,35469.02,31366.75,147.98,136.71,False,dbscan_noise
594,2,North,,,5,27485.47,26783.63,114.52,116.59,False,dbscan_noise
595,7,SouthEast,,,3,7427.04,7361.33,32.52,338.71,False,too_few_points
596,6,South,,,7,51886.05,48942.88,186.85,276.26,False,dbscan_noise
597,3,NorthWest,,,2,2043.04,2043.04,8.85,162.29,False,too_few_points
598,3,NorthWest,,,3,7138.49,7046.35,32.17,159.11,False,too_few_points
599,6,South,D06-C02,2.0,7,56657.93,55432.71,173.0,287.7,True,
600,7,SouthEast,,,3,6967.59,6913.99,21.67,337.46,False,too_few_points
601,3,NorthWest,,,3,7117.55,6912.77,31.82,156.38,False,too_few_points
602,7,SouthEast,,,3,6865.06,6808.72,24.15,338.49,False,too_few_points
603,6,South,,,3,17430.46,16580.93,66.25,290.97,False,too_few_points
604,2,North,D02-C01,1.0,8,57272.53,56120.4,194.17,109.36,True,
605,1,NorthEast,D01-C05,5.0,6,54630.81,52288.18,270.17,86.18,False,non_top_corridor
606,2,North,D02-C01,1.0,7,57114.69,55910.08,179.77,109.04,True,
607,3,NorthWest,,,3,5908.81,5827.71,43.7,141.22,False,too_few_points
608,0,East,,,4,7264.96,6914.07,55.3,18.32,False,dbscan_noise
609,6,South,D06-C02,2.0,7,56434.22,55274.59,271.17,288.01,True,
610,6,South,D06-C02,2.0,8,58397.99,49518.59,254.25,299.07,True,
611,6,South,,,10,49856.14,44569.02,206.97,306.11,False,dbscan_noise
612,2,North,D02-C01,1.0,7,56528.36,55419.87,228.93,108.79,True,
613,6,South,D06-C02,2.0,6,37151.3,36902.06,165.67,285.23,True,
614,2,North,D02-C01,1.0,7,56856.25,55766.19,153.02,109.06,True,
615,6,South,D06-C02,2.0,6,57198.53,55864.51,155.02,287.87,True,
616,6,South,D06-C02,2.0,6,56206.93,54960.96,177.18,287.28,True,
617,2,North,D02-C01,1.0,6,55292.94,55026.54,167.0,105.79,True,
618,2,North,,,12,62939.3,57540.01,241.22,124.89,False,dbscan_noise
619,7,SouthEast,,,3,6896.8,6843.28,34.48,339.44,False,too_few_points
620,2,North,,,17,72929.31,48071.65,372.13,128.36,False,dbscan_noise
621,0,East,,,3,7127.67,6697.52,66.43,20.77,False,too_few_points
622,3,NorthWest,D03-C01,1.0,4,4797.14,4059.83,42.0,137.13,True,
623,2,North,,,13,69349.38,62943.76,343.77,128.49,False,dbscan_noise
624,2,North,,,4,12085.03,11990.54,71.95,112.34,False,dbscan_noise
625,2,North,,,8,40985.04,37180.34,221.55,127.19,False,dbscan_noise
626,6,South,,,4,17485.35,16881.09,61.87,293.81,False,dbscan_noise
627,6,South,,,2,3725.31,3725.31,13.1,306.34,False,too_few_points
628,3,NorthWest,,,3,8191.5,7964.96,54.42,149.32,False,too_few_points
629,0,East,D00-C03,3.0,5,10658.13,9592.54,54.82,29.79,False,non_top_corridor
630,6,South,D06-C02,2.0,7,56865.31,55015.47,161.22,287.84,True,
631,6,South,D06-C02,2.0,8,56482.15,55352.46,236.0,287.37,True,
632,2,North,,,7,41835.62,40100.35,118.52,94.21,False,dbscan_noise
633,2,North,,,2,11515.05,11515.05,39.0,108.92,False,too_few_points
634,6,South,D06-C02,2.0,7,54713.78,53031.94,134.55,278.44,True,
635,2,North,D02-C01,1.0,7,54147.79,52966.71,163.5,100.46,True,
636,2,North,D02-C01,1.0,9,57254.55,54708.76,204.32,110.41,True,
637,6,South,D06-C02,2.0,7,42758.56,41698.9,102.48,286.49,True,
638,6,South,,,3,24725.43,24627.04,97.42,284.82,False,too_few_points
639,5,SouthWest,,,7,40473.12,28143.59,176.35,250.7,False,dbscan_noise
640,7,SouthEast,,,8,25736.42,17162.13,98.83,357.99,False,dbscan_noise
641,6,South,D06-C02,2.0,5,39316.69,38182.83,105.32,287.45,True,
642,7,SouthEast,,,6,31718.04,30587.73,123.0,355.1,False,dbscan_noise
643,2,North,D02-C01,1.0,7,57012.32,55856.94,207.48,109.23,True,
644,6,South,D06-C02,2.0,7,55203.59,53118.54,174.03,277.27,True,
645,6,South,D06-C02,2.0,6,56903.0,55480.65,163.68,287.84,True,
646,2,North,D02-C01,1.0,7,51030.76,49978.62,168.18,101.05,True,
647,2,North,D02-C01,1.0,7,57607.23,56240.93,226.23,110.12,True,
648,6,South,D06-C02,2.0,7,56649.01,55490.02,195.75,287.92,True,
649,6,South,,,11,56049.56,51437.24,220.63,302.95,False,dbscan_noise
650,2,North,,,10,44016.98,39436.58,230.3,128.63,False,dbscan_noise
651,6,South,,,11,63816.33,57782.73,307.07,305.2,False,dbscan_noise
652,7,SouthEast,,,3,6865.09,6770.96,32.0,338.78,False,too_few_points
653,5,SouthWest,,,9,61944.08,52529.49,260.8,265.24,False,dbscan_noise
654,5,SouthWest,,,5,55354.11,52772.76,252.9,265.71,False,dbscan_noise
655,3,NorthWest,,,3,1737.58,1455.61,8.68,175.59,False,too_few_points
656,3,NorthWest,,,4,34654.76,33185.91,131.5,175.3,False,dbscan_noise
657,6,South,,,5,23693.59,23105.32,130.17,300.26,False,dbscan_noise
658,2,North,D02-C01,1.0,7,57562.61,56176.81,227.18,109.38,True,
659,5,SouthWest,,,8,62067.59,52796.8,273.6,265.38,False,dbscan_noise
660,3,NorthWest,,,6,34934.19,33170.84,159.82,175.31,False,dbscan_noise
661,6,South,D06-C02,2.0,6,56590.88,55380.69,212.32,287.64,True,
662,6,South,D06-C02,2.0,7,56608.06,55377.04,192.35,287.59,True,
663,7,SouthEast,,,2,6635.89,6635.89,28.15,339.66,False,too_few_points
664,2,North,D02-C01,1.0,8,56910.48,55743.26,185.33,109.25,True,
665,6,South,D06-C02,2.0,6,56061.84,54783.07,155.0,287.74,True,
666,6,South,D06-C02,2.0,8,56477.26,55074.33,193.82,287.74,True,
667,2,North,D02-C03,3.0,6,27255.74,25830.86,123.85,107.3,False,non_top_corridor
668,6,South,D06-C02,2.0,6,56818.98,55402.65,173.17,287.86,True,
669,2,North,D02-C01,1.0,5,36144.51,35879.69,114.67,106.67,True,
670,6,South,D06-C02,2.0,7,56454.56,55235.66,174.33,287.73,True,
